note,label_binary,label_original,dataset_name,norm_key,dedup_key
text withheld: corpus licence does not permit redistribution,1,Sarcastic,banglasarc3,সাথে দুপুরের খাবার কাচ্চি,সাথে দুপুরের খাবার কাচ্চি
text withheld: corpus licence does not permit redistribution,1,Sarcastic,banglasarc3,অল্পতেই সিরিয়াস হয়ে যাই কেন,অল্পতেই সিরিয়াস হয়ে যাই কেন
text withheld: corpus licence does not permit redistribution,1,Sarcastic,banglasarc3,আমাকেও ডাক দিতেন ফ্রিতে ৫ ৬ টা দিয়ে আসতাম আবেগ,আমাকেও ডাক দিতেন ফ্রিতে ৫ ৬ টা দিয়ে আসতাম আবেগ
text withheld: corpus licence does not permit redistribution,1,Sarcastic,banglasarc3,রসটা নুনতা ছিলো নাকি মিষ্টি ছিলো তাহলেই ক্লিয়ার হয়ে যেতাম মাইন্ড ইট,রসটা নুনতা ছিলো নাকি মিষ্টি ছিলো তাহলেই ক্লিয়ার হয়ে যেতাম মাইন্ড ইট
text withheld: corpus licence does not permit redistribution,0,Non-Sarcastic,banglasarc3,আপনারা শুধু সাধারণ মানুষকে সামনে ঠেলে দিচ্ছেন নিজেরা দেশে এসে এসবের নেতৃত্ব দিচ্ছেন না কেন,আপনারা শুধু সাধারণ মানুষকে সামনে ঠেলে দিচ্ছেন নিজেরা দেশে এসে এসবের নেতৃত্ব দিচ্ছেন না কেন
text withheld: corpus licence does not permit redistribution,0,Non-Sarcastic,banglasarc3,টাকার জন্য নয় মানুষের জন্য কাজ করাই প্রকৃত সেবার পরিচয়,টাকার জন্য নয় মানুষের জন্য কাজ করাই প্রকৃত সেবার পরিচয়
text withheld: corpus licence does not permit redistribution,1,Sarcastic,banglasarc3,আমি মুক্তি যুদ্ধ দেখিনি আমি শেখ হাসিনাকে দেশ থেকে পালাতে দেখছি আমি দেশদ্রোহী দেখিনি আমি শেখের নাতি জয় কে দেখেছি,আমি মুক্তি যুদ্ধ দেখিনি আমি শেখ হাসিনাকে দেশ থেকে পালাতে দেখছি আমি দেশদ্রোহী দেখিনি আমি শেখের নাতি জয় কে দেখেছি
text withheld: corpus licence does not permit redistribution,0,Non-Sarcastic,banglasarc3,কখনো একাকীত্বে ভীষণ ভালো থাকা যায়,কখনো একাকীত্বে ভীষণ ভালো থাকা যায়
text withheld: corpus licence does not permit redistribution,1,Sarcastic,banglasarc3,পাবনার মানসিক হাসপাতাল টার কোন শাখা ঢাকায় থাকলে তাকে ইমারজেন্সি সেখানে ভর্তি করানো হউক,পাবনার মানসিক হাসপাতাল টার কোন শাখা ঢাকায় থাকলে তাকে ইমারজেন্সি সেখানে ভর্তি করানো হউক
text withheld: corpus licence does not permit redistribution,1,Sarcastic,banglasarc3,সবাই ভাবতেছে ৪ বছর ডিপ্লোমা করে আবার ৪ বছর করা খুব সহজ,সবাই ভাবতেছে ৪ বছর ডিপ্লোমা করে আবার ৪ বছর করা খুব সহজ
text withheld: corpus licence does not permit redistribution,1,Sarcastic,banglasarc3,রিপন ভিডিও ভায়ের পক্ষে আছি,রিপন ভিডিও ভায়ের পক্ষে আছি
text withheld: corpus licence does not permit redistribution,1,Sarcastic,banglasarc3,অবশেষে ফার্মগেট এ দেখা মিলল থেকে বেঁচে ফিরে আসা এক বাংলাদেশী প্লেয়ার এর,অবশেষে ফার্মগেট এ দেখা মিলল থেকে বেঁচে ফিরে আসা এক বাংলাদেশী প্লেয়ার এর
text withheld: corpus licence does not permit redistribution,0,Non-Sarcastic,banglasarc3,বেশি করে পিনিক লইয়েন না এখন তো নিউজ পাবলিক দেখতাছে আর আপনার বেলায় কোন মিডিয়াই নিউজ করবে না,বেশি করে পিনিক লইয়েন না এখন তো নিউজ পাবলিক দেখতাছে আর আপনার বেলায় কোন মিডিয়াই নিউজ করবে না
text withheld: corpus licence does not permit redistribution,0,Non-Sarcastic,banglasarc3,এতেই বুঝা যায় মানুষ শক্তের ভক্ত নরমের যম হাজার কোটি টাকা ঋণখেলাপি রাস্তায় ঘুরে বেড়ায় আর ৫০ ০০০ টাকা ঋণের দায়ে স্ত্রী সন্তান জেলে ঘুমায় আহাা,এতেই বুঝা যায় মানুষ শক্তের ভক্ত নরমের যম হাজার কোটি টাকা ঋণখেলাপি রাস্তায় ঘুরে বেড়ায় আর ৫০ ০০০ টাকা ঋণের দায়ে স্ত্রী সন্তান জেলে ঘুমায় আহাা
text withheld: corpus licence does not permit redistribution,0,Non-Sarcastic,banglasarc3,যার সাথে জিনা করছে সে ছেড়ে চলে গেছে এই কথা পাবলিক কে বলে বলে নিয়ে কুকুর দের সাথে ভিডিও বানিয়ে নিজেকে ভাইরাল করা মানুষের বই পড়া,যার সাথে জিনা করছে সে ছেড়ে চলে গেছে এই কথা পাবলিক কে বলে বলে নিয়ে কুকুর দের সাথে ভিডিও বানিয়ে নিজেকে ভাইরাল করা মানুষের বই পড়া
text withheld: corpus licence does not permit redistribution,1,Sarcastic,banglasarc3,আমার অস্কার না এটি আমার অস্কারের অগ্রভাগ ডিম্বাকৃতির ও সম্পূর্ণ গোলাকার আর এইটা চিকন,আমার অস্কার না এটি আমার অস্কারের অগ্রভাগ ডিম্বাকৃতির ও সম্পূর্ণ গোলাকার আর এইটা চিকন
text withheld: corpus licence does not permit redistribution,0,Non-Sarcastic,banglasarc3,হ্যা কথা সত্যা তুমি দলের থেকে বাদ পড়তে যাচ্ছো,হ্যা কথা সত্যা তুমি দলের থেকে বাদ পড়তে যাচ্ছো
text withheld: corpus licence does not permit redistribution,1,Sarcastic,banglasarc3,সকালে ক্লাস করলে লাভ কি,সকালে ক্লাস করলে লাভ কি
text withheld: corpus licence does not permit redistribution,0,Non-Sarcastic,banglasarc3,এদেরকে নিরাপত্তা দিতে যদি ব্যথ হয় বা জনগণকে নিরাপত্তা না দিতে পারলে ষররাষ্ট্র উপদেষ্টার পদত্যাগ করা উচিৎ,এদেরকে নিরাপত্তা দিতে যদি ব্যথ হয় বা জনগণকে নিরাপত্তা না দিতে পারলে ষররাষ্ট্র উপদেষ্টার পদত্যাগ করা উচিৎ
text withheld: corpus licence does not permit redistribution,0,Non-Sarcastic,banglasarc3,বিশ্ব ইজতেমার প্রতি সাধারন মুসলিম উম্মার যে আন্তরিকতা চিলো এই পক্ষ ঐ পক্ষের রেশারেশির কারনে আন্তরিকতা কমে যাবে মহান আল্লাহ আমাদের সকলকে সহিবুজ দান করুক আমিন,বিশ্ব ইজতেমার প্রতি সাধারন মুসলিম উম্মার যে আন্তরিকতা চিলো এই পক্ষ ঐ পক্ষের রেশারেশির কারনে আন্তরিকতা কমে যাবে মহান আল্লাহ আমাদের সকলকে সহিবুজ দান করুক আমিন
text withheld: corpus licence does not permit redistribution,0,Non-Sarcastic,banglasarc3,সামনে ঈদ তাই করোনা আবার ঈদ করতে আইছে,সামনে ঈদ তাই করোনা আবার ঈদ করতে আইছে
text withheld: corpus licence does not permit redistribution,0,Non-Sarcastic,banglasarc3,আগেকার সহপাঠী ও শিক্ষিকাদের সঙ্গে হৃদ্যতা দেখানোর ইচ্ছা,আগেকার সহপাঠী ও শিক্ষিকাদের সঙ্গে হৃদ্যতা দেখানোর ইচ্ছা
text withheld: corpus licence does not permit redistribution,0,Non-Sarcastic,banglasarc3,সাকিবের ব্রেইনলেস ভক্তদের লজিক এই দেশে সবাই চোর তাই সাকিবকে আলাদা করে চোর বলার দরকার নাই,সাকিবের ব্রেইনলেস ভক্তদের লজিক এই দেশে সবাই চোর তাই সাকিবকে আলাদা করে চোর বলার দরকার নাই
text withheld: corpus licence does not permit redistribution,0,Non-Sarcastic,banglasarc3,নাস্তিক বা আস্তিক সবারই উপকার হবে বলে আশাকরি এই পোষ্টটি থেকে,নাস্তিক বা আস্তিক সবারই উপকার হবে বলে আশাকরি এই পোষ্টটি থেকে
text withheld: corpus licence does not permit redistribution,0,Non-Sarcastic,banglasarc3,যে দেশে গুণের কদম নেই সে দেশে গুণী জন্মাতে পারে না,যে দেশে গুণের কদম নেই সে দেশে গুণী জন্মাতে পারে না
text withheld: corpus licence does not permit redistribution,1,Sarcastic,banglasarc3,কে র ্যাব কে পুলিশ কে আনসার অবিকল ডেলিভারি ম্যান সিকিউরিটি গার্ড গ্রাম পুলিশ মনে হচ্ছে চমতকার,কে র ্যাব কে পুলিশ কে আনসার অবিকল ডেলিভারি ম্যান সিকিউরিটি গার্ড গ্রাম পুলিশ মনে হচ্ছে চমতকার
text withheld: corpus licence does not permit redistribution,0,Non-Sarcastic,banglasarc3,ঠিক পোস্ট টাকার প্রাণ নাই মুসলিম মহিলার ও প্রাণ নাই তাই টাকার মত মহিলাদের ও সিন্দুকে রাখা যাবে মাদ্রাসার শিক্ষা বলে কথা কি উচ্চ চিন্তা,ঠিক পোস্ট টাকার প্রাণ নাই মুসলিম মহিলার ও প্রাণ নাই তাই টাকার মত মহিলাদের ও সিন্দুকে রাখা যাবে মাদ্রাসার শিক্ষা বলে কথা কি উচ্চ চিন্তা
text withheld: corpus licence does not permit redistribution,0,Non-Sarcastic,banglasarc3,এসব বিশ্ববিদ্যালয় ত সন্ত্রাস আর যৌন কর্মী তৈরির কারখানা এখন,এসব বিশ্ববিদ্যালয় ত সন্ত্রাস আর যৌন কর্মী তৈরির কারখানা এখন
text withheld: corpus licence does not permit redistribution,0,Non-Sarcastic,banglasarc3,সরকারের নজর আসা উচিত আশা করি সরকার বিষয়টা ভালোভাবে দেখবেন এবং ওই মহিলাকে মুক্ত করে দিবেন,সরকারের নজর আসা উচিত আশা করি সরকার বিষয়টা ভালোভাবে দেখবেন এবং ওই মহিলাকে মুক্ত করে দিবেন
text withheld: corpus licence does not permit redistribution,0,Non-Sarcastic,banglasarc3,ফানুসের মতো ঘুরে বেড়ায়,ফানুসের মতো ঘুরে বেড়ায়
text withheld: corpus licence does not permit redistribution,0,Non-Sarcastic,banglasarc3,এই ছেলেটা কি জোস,এই ছেলেটা কি জোস
text withheld: corpus licence does not permit redistribution,1,Sarcastic,banglasarc3,আশাকরি যারা মোটিভেশন দিচ্ছেন কিংবা নিচ্ছেন তারা এটাও একটু খেয়াল করবেন,আশাকরি যারা মোটিভেশন দিচ্ছেন কিংবা নিচ্ছেন তারা এটাও একটু খেয়াল করবেন
text withheld: corpus licence does not permit redistribution,1,Sarcastic,banglasarc3,আপনার মতামতের সাথে আমি সহবাস করি,আপনার মতামতের সাথে আমি সহবাস করি
text withheld: corpus licence does not permit redistribution,0,Non-Sarcastic,banglasarc3,চিকিৎসা ক্ষেত্রে রোগীর পরিবারকে সঠিক তথ্য প্রদান করার মাধ্যমে মিথ্যা অভিযোগ কমানো সম্ভব,চিকিৎসা ক্ষেত্রে রোগীর পরিবারকে সঠিক তথ্য প্রদান করার মাধ্যমে মিথ্যা অভিযোগ কমানো সম্ভব
text withheld: corpus licence does not permit redistribution,0,Non-Sarcastic,banglasarc3,ডেভিলদের মাথায় নিয়ে না ঘুরে তাদের হাত থেকে দেশ রক্ষা করা সেনাবাহিনীর দায়িত্ব,ডেভিলদের মাথায় নিয়ে না ঘুরে তাদের হাত থেকে দেশ রক্ষা করা সেনাবাহিনীর দায়িত্ব
text withheld: corpus licence does not permit redistribution,0,Non-Sarcastic,banglasarc3,ডাক্তার ও নার্সদের প্রতি রোগীর স্বজনদের বিশ্বাস ও সহযোগিতা চিকিৎসা সেবার মান উন্নত করতে পারে,ডাক্তার ও নার্সদের প্রতি রোগীর স্বজনদের বিশ্বাস ও সহযোগিতা চিকিৎসা সেবার মান উন্নত করতে পারে
text withheld: corpus licence does not permit redistribution,0,Non-Sarcastic,banglasarc3,সৃষ্টি সেরা মানুষ না এরা মানুষ রুপি অমানুষ,সৃষ্টি সেরা মানুষ না এরা মানুষ রুপি অমানুষ
text withheld: corpus licence does not permit redistribution,0,Non-Sarcastic,banglasarc3,এই অন্তর্বর্তীকালীন সরকার নাকি শান্তিতে নোবেল পেয়েছে কিন্তু দেশেই তো কোন শান্তি আনতে পারছে না,এই অন্তর্বর্তীকালীন সরকার নাকি শান্তিতে নোবেল পেয়েছে কিন্তু দেশেই তো কোন শান্তি আনতে পারছে না
text withheld: corpus licence does not permit redistribution,0,Non-Sarcastic,banglasarc3,আজকাল ভদ্র হয়ে থাকলে কেউ মূল্যায়ন করে না,আজকাল ভদ্র হয়ে থাকলে কেউ মূল্যায়ন করে না
text withheld: corpus licence does not permit redistribution,0,Non-Sarcastic,banglasarc3,সে এখন কেমন বোধ করছে জাতি জানতে চায়,সে এখন কেমন বোধ করছে জাতি জানতে চায়
text withheld: corpus licence does not permit redistribution,0,Non-Sarcastic,banglasarc3,পবিত্র আল কুরআনে আল্লাহ বলেন মুমিনগণ তোমরা অনেক ধারণা থেকে বেঁচে থাক নিশ্চয় কতক ধারণা গোনাহ এবং গোপনীয় বিষয় সন্ধান করো না তোমাদের কেউ যেন কারও পশ্চাতে নিন্দা না করে তোমাদের কেউ কি তারা মৃত ভ্রাতার মাংস ভক্ষণ করা পছন্দ করবে বস্তূত তোমরা তো একে ঘৃণাই কর আল্লাহকে ভয় কর নিশ্চয় আল্লাহ্ তওবা কবুলকারী পরম দয়ালু সুরা হুজরাত আয়াত ১২ এই আয়াতেও পারস্পারিক হক ও সমাজিক নিয়ম নীতি ব্যক্ত করা হয়েছে এবং এতেও তিনটি বিষয় হারাম করা হয়েছে এক জন্নুন কোন কিছুর প্রতি ঢালাও ভাবে ধারনা করা দুই তাজাছ্ছুছ অথাৎ কোন গোপনীয় দোষ সন্ধান করা তিন গীবিত করা অথাৎ কোন অনুপস্থিত ব্যক্তি সম্পর্কে এমন কথা বলা যা সে শুনলে অপছন্দ করবে,পবিত্র আল কুরআনে আল্লাহ বলেন মুমিনগণ তোমরা অনেক ধারণা থেকে বেঁচে থাক নিশ্চয় কতক ধারণা গোনাহ এবং গোপনীয় বিষয় সন্ধান করো না তোমাদের কেউ যেন কারও পশ্চাতে নিন্দা না করে তোমাদের কেউ কি তারা মৃত ভ্রাতার মাংস ভক্ষণ করা পছন্দ করবে বস্তূত তোমরা তো একে ঘৃণাই কর আল্লাহকে ভয় কর নিশ্চয় আল্লাহ্ তওবা কবুলকারী পরম দয়ালু সুরা হুজরাত আয়াত ১২ এই আয়াতেও পারস্পারিক হক ও সমাজিক নিয়ম নীতি ব্যক্ত করা হয়েছে এবং এতেও তিনটি বিষয় হারাম করা হয়েছে এক জন্নুন কোন কিছুর প্রতি ঢালাও ভাবে ধারনা করা দুই তাজাছ্ছুছ অথাৎ কোন গোপনীয় দোষ সন্ধান করা তিন গীবিত করা অথাৎ কোন অনুপস্থিত ব্যক্তি সম্পর্কে এমন কথা বলা যা সে শুনলে অপছন্দ করবে
text withheld: corpus licence does not permit redistribution,1,Sarcastic,banglasarc3,কেউ গায়কদের নোবেল দেন,কেউ গায়কদের নোবেল দেন
text withheld: corpus licence does not permit redistribution,1,Sarcastic,banglasarc3,ভাই এদেরকে কেউ পাবনা নিয়ে যা যত টাকা লাগে আমি দিব,ভাই এদেরকে কেউ পাবনা নিয়ে যা যত টাকা লাগে আমি দিব
text withheld: corpus licence does not permit redistribution,0,Non-Sarcastic,banglasarc3,ঘটনা কতোটুকু সত্যি,ঘটনা কতোটুকু সত্যি
text withheld: corpus licence does not permit redistribution,1,Sarcastic,banglasarc3,শয়তানে শয়তানে বন্ধু,শয়তানে শয়তানে বন্ধু
text withheld: corpus licence does not permit redistribution,1,Sarcastic,banglasarc3,স্বপ্ন যাদের ঢাবির কালো বাস তারা না পড়ে চান্স পাবে,স্বপ্ন যাদের ঢাবির কালো বাস তারা না পড়ে চান্স পাবে
text withheld: corpus licence does not permit redistribution,1,Sarcastic,banglasarc3,ইয়াশার চট্রগ্রামের মালিক কে সন্তুষ্ট করতে হবে,ইয়াশার চট্রগ্রামের মালিক কে সন্তুষ্ট করতে হবে
text withheld: corpus licence does not permit redistribution,0,Non-Sarcastic,banglasarc3,ফেরেশতারা আমাদের জন্য আমীন বলেন এটি আল্লাহর দয়া,ফেরেশতারা আমাদের জন্য আমীন বলেন এটি আল্লাহর দয়া
text withheld: corpus licence does not permit redistribution,1,Sarcastic,banglasarc3,মানুষ রাইখা যারা গরুরে মা বানায় তাদের কাছে সব ই সম্ভব,মানুষ রাইখা যারা গরুরে মা বানায় তাদের কাছে সব ই সম্ভব
text withheld: corpus licence does not permit redistribution,0,Non-Sarcastic,banglasarc3,ব্যক্তিগত স্বার্থে আপোষ থাকতে পারে কিন্তু ধর্মীয় স্বার্থে কোনো আপোষ নেই,ব্যক্তিগত স্বার্থে আপোষ থাকতে পারে কিন্তু ধর্মীয় স্বার্থে কোনো আপোষ নেই
text withheld: corpus licence does not permit redistribution,1,Sarcastic,banglasarc3,তাদের থেকে হিন্দি বাংলা আরবি তামিল গান স্বাধীন করে আনতে হবে,তাদের থেকে হিন্দি বাংলা আরবি তামিল গান স্বাধীন করে আনতে হবে
text withheld: corpus licence does not permit redistribution,1,Sarcastic,banglasarc3,ভাই চিন্তা কইরেন না একালের ফটোগ্রাফি নিয়েও আজ থেকে বছর পর ট্রল হবে,ভাই চিন্তা কইরেন না একালের ফটোগ্রাফি নিয়েও আজ থেকে বছর পর ট্রল হবে
text withheld: corpus licence does not permit redistribution,0,Non-Sarcastic,banglasarc3,অমানুষ এদের জন্য মানুষের প্রতি বিশ্বাস উঠে যায়,অমানুষ এদের জন্য মানুষের প্রতি বিশ্বাস উঠে যায়
text withheld: corpus licence does not permit redistribution,0,Non-Sarcastic,banglasarc3,রেলওয়ে ব্যবস্থাপনার দুর্বলতাগুলো চিহ্নিত করে সমাধানের উদ্যোগ নেওয়া জরুরি,রেলওয়ে ব্যবস্থাপনার দুর্বলতাগুলো চিহ্নিত করে সমাধানের উদ্যোগ নেওয়া জরুরি
text withheld: corpus licence does not permit redistribution,1,Sarcastic,banglasarc3,শীত আসলেই ছোটন কাকার কথা মনে পড়ে কিন্তু আমার এখানে তো বরফ পরতেসে বরফের সোদনে দারাতে পারসি নাহ,শীত আসলেই ছোটন কাকার কথা মনে পড়ে কিন্তু আমার এখানে তো বরফ পরতেসে বরফের সোদনে দারাতে পারসি নাহ
text withheld: corpus licence does not permit redistribution,1,Sarcastic,banglasarc3,ফেসবুকে তারাই বেশি বেশি পোস্ট করে যাদের বাবু সোনার নাই যেমন আপনি আর আমি,ফেসবুকে তারাই বেশি বেশি পোস্ট করে যাদের বাবু সোনার নাই যেমন আপনি আর আমি
text withheld: corpus licence does not permit redistribution,1,Sarcastic,banglasarc3,সাবান ডিটারজেন্ট পাউডার ছাড়াই দোয়ে দিলেন ভাই,সাবান ডিটারজেন্ট পাউডার ছাড়াই দোয়ে দিলেন ভাই
text withheld: corpus licence does not permit redistribution,0,Non-Sarcastic,banglasarc3,তুমি না থাকায় আমি হতাশায় ভুগেছি তবুও চরিত্রহীন হইনি,তুমি না থাকায় আমি হতাশায় ভুগেছি তবুও চরিত্রহীন হইনি
text withheld: corpus licence does not permit redistribution,1,Sarcastic,banglasarc3,মামা পোস্ট ডিলিট করেন পরে সমস্যা হবে,মামা পোস্ট ডিলিট করেন পরে সমস্যা হবে
text withheld: corpus licence does not permit redistribution,0,Non-Sarcastic,banglasarc3,এই বে ডি র ব্যাক্তিত্ব বলতে কিছু নাই অসামাজিক বস্তু একটা আল্লাহ হেদায়েত দান করুক এদের হাত থেকে সমাজ টা রক্ষা করা দরকার,এই বে ডি র ব্যাক্তিত্ব বলতে কিছু নাই অসামাজিক বস্তু একটা আল্লাহ হেদায়েত দান করুক এদের হাত থেকে সমাজ টা রক্ষা করা দরকার
text withheld: corpus licence does not permit redistribution,0,Non-Sarcastic,banglasarc3,মানে একটু পরিচিতি পাইলেই লেখক হয়ে উঠে,মানে একটু পরিচিতি পাইলেই লেখক হয়ে উঠে
text withheld: corpus licence does not permit redistribution,1,Sarcastic,banglasarc3,৬৯ টাকায় বানায়া দিলে বইলেন ৪ টা অর্ডার করবো,৬৯ টাকায় বানায়া দিলে বইলেন ৪ টা অর্ডার করবো
text withheld: corpus licence does not permit redistribution,0,Non-Sarcastic,banglasarc3,এভাবেই এগিয়ে যাবে বাংলাদেশের মেধাবীরা,এভাবেই এগিয়ে যাবে বাংলাদেশের মেধাবীরা
text withheld: corpus licence does not permit redistribution,1,Sarcastic,banglasarc3,ছাগলে গোলাপ খায় ও খেয়ে হিসু ও করে এইভাবে আমরা গোলাপ জল পাই,ছাগলে গোলাপ খায় ও খেয়ে হিসু ও করে এইভাবে আমরা গোলাপ জল পাই
text withheld: corpus licence does not permit redistribution,0,Non-Sarcastic,banglasarc3,আমিপ তো সেটা বলছি খাঁকি যদি আনসার হতো তাহলে পুলিশের ব্যাজ কেনো থাকবে,আমিপ তো সেটা বলছি খাঁকি যদি আনসার হতো তাহলে পুলিশের ব্যাজ কেনো থাকবে
text withheld: corpus licence does not permit redistribution,1,Sarcastic,banglasarc3,আকাশ ভরা তারা,আকাশ ভরা তারা
text withheld: corpus licence does not permit redistribution,1,Sarcastic,banglasarc3,২৪ এ আসিয়াও বাক স্বাধীনতা পাইলেন না ইহাও আমাদের মানিতে হইবে,২৪ এ আসিয়াও বাক স্বাধীনতা পাইলেন না ইহাও আমাদের মানিতে হইবে
text withheld: corpus licence does not permit redistribution,1,Sarcastic,banglasarc3,ভাই আপনার কাছে আইশা যে স্যাটিসফাইড হবে তার প্রমাণ কি পারফরমেন্সের রিভিউসহ ছবি দিয়েন ভাই,ভাই আপনার কাছে আইশা যে স্যাটিসফাইড হবে তার প্রমাণ কি পারফরমেন্সের রিভিউসহ ছবি দিয়েন ভাই
text withheld: corpus licence does not permit redistribution,0,Non-Sarcastic,banglasarc3,ভাই যেখানে বাঙালি আছে এখানে দুর্নীতি নাই আমি বিশ্বাস করি না আর শেখ হাসিনার পরিবার এটা তো বিশ্বাস করাই যাবে না,ভাই যেখানে বাঙালি আছে এখানে দুর্নীতি নাই আমি বিশ্বাস করি না আর শেখ হাসিনার পরিবার এটা তো বিশ্বাস করাই যাবে না
text withheld: corpus licence does not permit redistribution,0,Non-Sarcastic,banglasarc3,সিন্দুক বন্ধ করে রাখা টাকার উপযোগিতা কি ভাই উদাহরণ দিবেন তাও আবার ভুলভাল,সিন্দুক বন্ধ করে রাখা টাকার উপযোগিতা কি ভাই উদাহরণ দিবেন তাও আবার ভুলভাল
text withheld: corpus licence does not permit redistribution,1,Sarcastic,banglasarc3,আফার নাকী লিভার কিডনি কিছু নেই তাহলে এত ময়দা মাখার ধৈর্য কেমন করে আসলো,আফার নাকী লিভার কিডনি কিছু নেই তাহলে এত ময়দা মাখার ধৈর্য কেমন করে আসলো
text withheld: corpus licence does not permit redistribution,0,Non-Sarcastic,banglasarc3,আমার মাথায় ধরেনা মানুষ এত প্রিয় মানুষকে কিভাবে কি করে,আমার মাথায় ধরেনা মানুষ এত প্রিয় মানুষকে কিভাবে কি করে
text withheld: corpus licence does not permit redistribution,0,Non-Sarcastic,banglasarc3,উভয়েরই রোষানলের আগুনে পুড়া ছাই পাওয়া যাবে বটে কিন্তু সে ছাইয়ে চাপা পড়ে যায় লাখো কোটি জনতার অন্তরে ধারণ করা হাজারো পুঞ্জিভূত আশার আলোকে বর্তিকা,উভয়েরই রোষানলের আগুনে পুড়া ছাই পাওয়া যাবে বটে কিন্তু সে ছাইয়ে চাপা পড়ে যায় লাখো কোটি জনতার অন্তরে ধারণ করা হাজারো পুঞ্জিভূত আশার আলোকে বর্তিকা
text withheld: corpus licence does not permit redistribution,0,Non-Sarcastic,banglasarc3,আবালে তাকায় কেম্নে মনে হয় খাইয়ালব্ব,আবালে তাকায় কেম্নে মনে হয় খাইয়ালব্ব
text withheld: corpus licence does not permit redistribution,1,Sarcastic,banglasarc3,ইনশাআল্লাহ ভাই একলা ফেব্রুয়ারী থেকে আমরা আরো কঠোর কর্মসূচি পালন করবো কারণ আমাদের ফেকালিটি এবং ডিফারমেন পৃথিবীর সেরা বিশ্ববিদ্যালয় গুলোর মধ্যে একটা,ইনশাআল্লাহ ভাই একলা ফেব্রুয়ারী থেকে আমরা আরো কঠোর কর্মসূচি পালন করবো কারণ আমাদের ফেকালিটি এবং ডিফারমেন পৃথিবীর সেরা বিশ্ববিদ্যালয় গুলোর মধ্যে একটা
text withheld: corpus licence does not permit redistribution,1,Sarcastic,banglasarc3,এই বয়স এ আমি বিড়াল আলা প্যান্ট পরে আম্মার কাছে বিড়াল আলা সান্ডেল এর বায়না করতাম আম্মা ধুমধাম দিত,এই বয়স এ আমি বিড়াল আলা প্যান্ট পরে আম্মার কাছে বিড়াল আলা সান্ডেল এর বায়না করতাম আম্মা ধুমধাম দিত
text withheld: corpus licence does not permit redistribution,1,Sarcastic,banglasarc3,এমন ছোটো খাটো ইনজুরির কারনের খেলোয়াড় এর পেসের গতি বাড়িয়ে তোলে,এমন ছোটো খাটো ইনজুরির কারনের খেলোয়াড় এর পেসের গতি বাড়িয়ে তোলে
text withheld: corpus licence does not permit redistribution,0,Non-Sarcastic,banglasarc3,ওরে ছয়টা গোলাপ কোনোভাবে ভরে দেবার লাইন আছে,ওরে ছয়টা গোলাপ কোনোভাবে ভরে দেবার লাইন আছে
text withheld: corpus licence does not permit redistribution,1,Sarcastic,banglasarc3,কথা কি পরিস্কার নাকি ভেজাল আছে,কথা কি পরিস্কার নাকি ভেজাল আছে
text withheld: corpus licence does not permit redistribution,1,Sarcastic,banglasarc3,পদ্মা সেতু ভাংগা হবে কখন মেট্রোরেল ভাংগা হবে কখন হানিফ ফ্লাইওভার ভাংগা হবে কখন পাবনা পারমাণবিক বিদ্যুৎ কেন্দ্রে কর্ণফুলী টানেল ৫৬০ টি মডেল মসজিদ এগুলো কখন ভেঙে ফেলা হবে জাতি জানতে চায়,পদ্মা সেতু ভাংগা হবে কখন মেট্রোরেল ভাংগা হবে কখন হানিফ ফ্লাইওভার ভাংগা হবে কখন পাবনা পারমাণবিক বিদ্যুৎ কেন্দ্রে কর্ণফুলী টানেল ৫৬০ টি মডেল মসজিদ এগুলো কখন ভেঙে ফেলা হবে জাতি জানতে চায়
text withheld: corpus licence does not permit redistribution,0,Non-Sarcastic,banglasarc3,আহা মানুষের এতো নিকৃষ্ট চরিত্র ও আছে কাকে বিশ্বাস করবো এই দুনিয়াতে আল্লাহ কোন যামানাই এসে গেছি,আহা মানুষের এতো নিকৃষ্ট চরিত্র ও আছে কাকে বিশ্বাস করবো এই দুনিয়াতে আল্লাহ কোন যামানাই এসে গেছি
text withheld: corpus licence does not permit redistribution,1,Sarcastic,banglasarc3,আমার টা এত বড় করতে চাই,আমার টা এত বড় করতে চাই
text withheld: corpus licence does not permit redistribution,1,Sarcastic,banglasarc3,টিভি পদ্দা খুলে শুধু নির্বাচনের দাবি করে ওরা,টিভি পদ্দা খুলে শুধু নির্বাচনের দাবি করে ওরা
text withheld: corpus licence does not permit redistribution,0,Non-Sarcastic,banglasarc3,গোটা দেশে এখনো আওয়ামী লীগের দস্যরা উকি মেরে আছে তাদের খুঁজে বের করে শাস্তির আওতায় আনা দরকার,গোটা দেশে এখনো আওয়ামী লীগের দস্যরা উকি মেরে আছে তাদের খুঁজে বের করে শাস্তির আওতায় আনা দরকার
text withheld: corpus licence does not permit redistribution,0,Non-Sarcastic,banglasarc3,এই পরিস্থিতির ভিতরে আসিফ নজরুল তাদেরকে সেভ করতেছে নাকি এটাই একটু খতিয়ে দেখা উচিত,এই পরিস্থিতির ভিতরে আসিফ নজরুল তাদেরকে সেভ করতেছে নাকি এটাই একটু খতিয়ে দেখা উচিত
text withheld: corpus licence does not permit redistribution,0,Non-Sarcastic,banglasarc3,আপনি বর্তমানে জানলে এমন পোষ্ট দিতেন না বর্তমানে এর ঠিক উল্টো,আপনি বর্তমানে জানলে এমন পোষ্ট দিতেন না বর্তমানে এর ঠিক উল্টো
